keywords,time,resolution,geo_name,geo_code,value
beauty of joseon,today 12-m,DMA,Charleston-Huntington WV,564,2
beauty of joseon,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,2
beauty of joseon,today 12-m,DMA,Springfield MO,619,2
beauty of joseon,today 12-m,DMA,Tri-Cities TN-VA,531,2
beauty of joseon,today 12-m,DMA,Terre Haute IN,581,2
beauty of joseon,today 12-m,DMA,Erie PA,516,2
beauty of joseon,today 12-m,DMA,Tyler-Longview(Lufkin & Nacogdoches) TX,709,2
beauty of joseon,today 12-m,DMA,Traverse City-Cadillac MI,540,2
beauty of joseon,today 12-m,DMA,Duluth MN-Superior WI,676,2
beauty of joseon,today 12-m,DMA,Monroe LA-El Dorado AR,628,2
beauty of joseon,today 12-m,DMA,Sioux City IA,624,1
beauty of joseon,today 12-m,DMA,Sherman TX-Ada OK,657,1
beauty of joseon,today 12-m,DMA,Youngstown OH,536,1
beauty of joseon,today 12-m,DMA,Bangor ME,537,1
beauty of joseon,today 12-m,DMA,Alexandria LA,644,0
beauty of joseon,today 12-m,DMA,Greenwood-Greenville MS,647,0
beauty of joseon,today 12-m,DMA,St. Joseph MO,638,0
beauty of joseon,today 12-m,DMA,Presque Isle ME,552,0
beauty of joseon,today 12-m,DMA,Wheeling WV-Steubenville OH,554,0
beauty of joseon,today 12-m,DMA,Glendive MT,798,0
beauty of joseon,today 12-m,DMA,Great Falls MT,755,0
beauty of joseon,today 12-m,DMA,Casper-Riverton WY,767,0
beauty of joseon,today 12-m,DMA,Zanesville OH,596,0
beauty of joseon,today 12-m,DMA,Juneau AK,747,0
beauty of joseon,today 12-m,DMA,San Angelo TX,661,0
beauty of joseon,today 12-m,DMA,Fairbanks AK,745,0
beauty of joseon,today 12-m,DMA,Parkersburg WV,597,0
beauty of joseon,today 12-m,DMA,Lima OH,558,0
beauty of joseon,today 12-m,DMA,North Platte NE,740,0
beauty of joseon,today 12-m,DMA,Mankato MN,737,0
beauty of joseon,today 12-m,DMA,Victoria TX,626,0
beauty of joseon,today 12-m,DMA,Helena MT,766,0
beauty of joseon,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0
beauty of joseon,today 12-m,DMA,Jonesboro AR,734,0
beauty of joseon,today 12-m,DMA,Dothan AL,606,0
beauty of joseon,today 12-m,DMA,Elmira NY,565,0
beauty of joseon,today 12-m,DMA,Quincy IL-Hannibal MO-Keokuk IA,717,0
beauty of joseon,today 12-m,DMA,Meridian MS,711,0
beauty of joseon,today 12-m,DMA,Hattiesburg-Laurel MS,710,0
beauty of joseon,today 12-m,DMA,Alpena MI,583,0
korean sunscreen,today 12-m,REGION,Wyoming,US-WY,100
korean sunscreen,today 12-m,REGION,Hawaii,US-HI,61
korean sunscreen,today 12-m,REGION,California,US-CA,60
korean sunscreen,today 12-m,REGION,District of Columbia,US-DC,46
korean sunscreen,today 12-m,REGION,Washington,US-WA,40
korean sunscreen,today 12-m,REGION,Nevada,US-NV,35
korean sunscreen,today 12-m,REGION,Virginia,US-VA,34
korean sunscreen,today 12-m,REGION,New Jersey,US-NJ,34
korean sunscreen,today 12-m,REGION,New York,US-NY,34
korean sunscreen,today 12-m,REGION,Kansas,US-KS,34
korean sunscreen,today 12-m,REGION,Massachusetts,US-MA,34
korean sunscreen,today 12-m,REGION,Oregon,US-OR,32
korean sunscreen,today 12-m,REGION,Colorado,US-CO,30
korean sunscreen,today 12-m,REGION,Maryland,US-MD,30
korean sunscreen,today 12-m,REGION,Utah,US-UT,29
korean sunscreen,today 12-m,REGION,Arizona,US-AZ,29
korean sunscreen,today 12-m,REGION,Texas,US-TX,29
korean sunscreen,today 12-m,REGION,Illinois,US-IL,28
korean sunscreen,today 12-m,REGION,New Mexico,US-NM,27
korean sunscreen,today 12-m,REGION,Florida,US-FL,26
korean sunscreen,today 12-m,REGION,Georgia,US-GA,26
korean sunscreen,today 12-m,REGION,Minnesota,US-MN,26
korean sunscreen,today 12-m,REGION,Delaware,US-DE,24
korean sunscreen,today 12-m,REGION,Connecticut,US-CT,24
korean sunscreen,today 12-m,REGION,Rhode Island,US-RI,23
korean sunscreen,today 12-m,REGION,Alaska,US-AK,22
korean sunscreen,today 12-m,REGION,Pennsylvania,US-PA,22
korean sunscreen,today 12-m,REGION,North Carolina,US-NC,21
korean sunscreen,today 12-m,REGION,Nebraska,US-NE,21
korean sunscreen,today 12-m,REGION,North Dakota,US-ND,21
korean sunscreen,today 12-m,REGION,Michigan,US-MI,21
korean sunscreen,today 12-m,REGION,Missouri,US-MO,20
korean sunscreen,today 12-m,REGION,Tennessee,US-TN,20
korean sunscreen,today 12-m,REGION,Vermont,US-VT,19
korean sunscreen,today 12-m,REGION,South Carolina,US-SC,19
korean sunscreen,today 12-m,REGION,Oklahoma,US-OK,19
korean sunscreen,today 12-m,REGION,Louisiana,US-LA,17
korean sunscreen,today 12-m,REGION,Arkansas,US-AR,17
korean sunscreen,today 12-m,REGION,Alabama,US-AL,17
korean sunscreen,today 12-m,REGION,New Hampshire,US-NH,17
korean sunscreen,today 12-m,REGION,Ohio,US-OH,16
korean sunscreen,today 12-m,REGION,Kentucky,US-KY,16
korean sunscreen,today 12-m,REGION,Montana,US-MT,15
korean sunscreen,today 12-m,REGION,Indiana,US-IN,15
korean sunscreen,today 12-m,REGION,Iowa,US-IA,15
korean sunscreen,today 12-m,REGION,Mississippi,US-MS,14
korean sunscreen,today 12-m,REGION,Wisconsin,US-WI,14
korean sunscreen,today 12-m,REGION,South Dakota,US-SD,13
korean sunscreen,today 12-m,REGION,Idaho,US-ID,13
korean sunscreen,today 12-m,REGION,Maine,US-ME,11
korean sunscreen,today 12-m,REGION,West Virginia,US-WV,9
korean sunscreen,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
korean sunscreen,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,34
korean sunscreen,today 12-m,DMA,Honolulu HI,744,32
korean sunscreen,today 12-m,DMA,Los Angeles CA,803,27
korean sunscreen,today 12-m,DMA,San Diego CA,825,26
korean sunscreen,today 12-m,DMA,Palm Springs CA,804,23
korean sunscreen,today 12-m,DMA,Austin TX,635,23
korean sunscreen,today 12-m,DMA,Seattle-Tacoma WA,819,21
korean sunscreen,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,21
korean sunscreen,today 12-m,DMA,Washington DC (Hagerstown MD),511,20
korean sunscreen,today 12-m,DMA,Monterey-Salinas CA,828,18
korean sunscreen,today 12-m,DMA,Las Vegas NV,839,18
korean sunscreen,today 12-m,DMA,Wichita-Hutchinson KS,678,18
korean sunscreen,today 12-m,DMA,New York NY,501,18
korean sunscreen,today 12-m,DMA,Santa Barbara-Santa Maria-San Luis Obispo CA,855,18
korean sunscreen,today 12-m,DMA,Dallas-Ft. Worth TX,623,17
korean sunscreen,today 12-m,DMA,Houston TX,618,16
korean sunscreen,today 12-m,DMA,Charlottesville VA,584,16
korean sunscreen,today 12-m,DMA,Portland OR,820,16
korean sunscreen,today 12-m,DMA,Fresno-Visalia CA,866,16
korean sunscreen,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,16
korean sunscreen,today 12-m,DMA,Denver CO,751,16
korean sunscreen,today 12-m,DMA,Boston MA-Manchester NH,506,16
korean sunscreen,today 12-m,DMA,Abilene-Sweetwater TX,662,15
korean sunscreen,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,15
korean sunscreen,today 12-m,DMA,Chicago IL,602,15
korean sunscreen,today 12-m,DMA,Atlanta GA,524,15
korean sunscreen,today 12-m,DMA,Reno NV,811,15
korean sunscreen,today 12-m,DMA,Salt Lake City UT,770,14
korean sunscreen,today 12-m,DMA,Springfield-Holyoke MA,543,14
korean sunscreen,today 12-m,DMA,Phoenix AZ,753,14
korean sunscreen,today 12-m,DMA,Philadelphia PA,504,14
korean sunscreen,today 12-m,DMA,Anchorage AK,743,13
korean sunscreen,today 12-m,DMA,Gainesville FL,592,13
korean sunscreen,today 12-m,DMA,Yakima-Pasco-Richland-Kennewick WA,810,13
korean sunscreen,today 12-m,DMA,Detroit MI,505,13
korean sunscreen,today 12-m,DMA,Baltimore MD,512,13
korean sunscreen,today 12-m,DMA,Bakersfield CA,800,13
korean sunscreen,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,13
korean sunscreen,today 12-m,DMA,Charleston SC,519,13
korean sunscreen,today 12-m,DMA,San Antonio TX,641,13
korean sunscreen,today 12-m,DMA,El Paso TX,765,13
korean sunscreen,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,13
korean sunscreen,today 12-m,DMA,Charlotte NC,517,13
korean sunscreen,today 12-m,DMA,Albuquerque-Santa Fe NM,790,13
korean sunscreen,today 12-m,DMA,Jacksonville FL,561,12
korean sunscreen,today 12-m,DMA,Spokane WA,881,12
korean sunscreen,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,12
korean sunscreen,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,12
korean sunscreen,today 12-m,DMA,Minneapolis-St. Paul MN,613,12
korean sunscreen,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,12
korean sunscreen,today 12-m,DMA,Burlington VT-Plattsburgh NY,523,12
korean sunscreen,today 12-m,DMA,Richmond-Petersburg VA,556,12
korean sunscreen,today 12-m,DMA,Panama City FL,656,12
korean sunscreen,today 12-m,DMA,Columbus OH,535,12
korean sunscreen,today 12-m,DMA,Yuma AZ-El Centro CA,771,12
korean sunscreen,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,12
korean sunscreen,today 12-m,DMA,Des Moines-Ames IA,679,12
korean sunscreen,today 12-m,DMA,Lincoln & Hastings-Kearney NE,722,11
korean sunscreen,today 12-m,DMA,Ft. Myers-Naples FL,571,11
korean sunscreen,today 12-m,DMA,St. Louis MO,609,11
korean sunscreen,today 12-m,DMA,Baton Rouge LA,716,11
korean sunscreen,today 12-m,DMA,Columbia-Jefferson City MO,604,11
korean sunscreen,today 12-m,DMA,Eugene OR,801,11
korean sunscreen,today 12-m,DMA,Hartford & New Haven CT,533,11
korean sunscreen,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,11
korean sunscreen,today 12-m,DMA,Evansville IN,649,11
korean sunscreen,today 12-m,DMA,Chico-Redding CA,868,11
korean sunscreen,today 12-m,DMA,Oklahoma City OK,650,10
korean sunscreen,today 12-m,DMA,Columbia SC,546,10
korean sunscreen,today 12-m,DMA,Lubbock TX,651,10
korean sunscreen,today 12-m,DMA,Colorado Springs-Pueblo CO,752,10
korean sunscreen,today 12-m,DMA,Kansas City MO,616,10
korean sunscreen,today 12-m,DMA,Memphis TN,640,10
korean sunscreen,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,10
korean sunscreen,today 12-m,DMA,Providence RI-New Bedford MA,521,10
korean sunscreen,today 12-m,DMA,Peoria-Bloomington IL,675,10
korean sunscreen,today 12-m,DMA,Lansing MI,551,10
korean sunscreen,today 12-m,DMA,Nashville TN,659,10
korean sunscreen,today 12-m,DMA,Wilmington NC,550,10
korean sunscreen,today 12-m,DMA,Savannah GA,507,10
korean sunscreen,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,10
korean sunscreen,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,9
korean sunscreen,today 12-m,DMA,Odessa-Midland TX,633,9
korean sunscreen,today 12-m,DMA,Omaha NE,652,9
korean sunscreen,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,9
korean sunscreen,today 12-m,DMA,Madison WI,669,9
korean sunscreen,today 12-m,DMA,Albany-Schenectady-Troy NY,532,9
korean sunscreen,today 12-m,DMA,Greenville-New Bern-Washington NC,545,9
korean sunscreen,today 12-m,DMA,Syracuse NY,555,9
korean sunscreen,today 12-m,DMA,Birmingham AL,630,9
korean sunscreen,today 12-m,DMA,Little Rock-Pine Bluff AR,693,9
korean sunscreen,today 12-m,DMA,Knoxville TN,557,9
korean sunscreen,today 12-m,DMA,Salisbury MD,576,9
korean sunscreen,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,8
korean sunscreen,today 12-m,DMA,Waco-Temple-Bryan TX,625,8
korean sunscreen,today 12-m,DMA,Columbus GA,522,8
korean sunscreen,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,8
korean sunscreen,today 12-m,DMA,Indianapolis IN,527,8
korean sunscreen,today 12-m,DMA,Milwaukee WI,617,8
korean sunscreen,today 12-m,DMA,Johnstown-Altoona PA,574,8
korean sunscreen,today 12-m,DMA,Boise ID,757,8
korean sunscreen,today 12-m,DMA,Pittsburgh PA,508,8
korean sunscreen,today 12-m,DMA,South Bend-Elkhart IN,588,8
korean sunscreen,today 12-m,DMA,Lexington KY,541,8
korean sunscreen,today 12-m,DMA,Corpus Christi TX,600,7
korean sunscreen,today 12-m,DMA,Augusta GA,520,7
korean sunscreen,today 12-m,DMA,Chattanooga TN,575,7
korean sunscreen,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,7
korean sunscreen,today 12-m,DMA,Roanoke-Lynchburg VA,573,7
korean sunscreen,today 12-m,DMA,Charleston-Huntington WV,564,7
korean sunscreen,today 12-m,DMA,Toledo OH,547,7
korean sunscreen,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,7
korean sunscreen,today 12-m,DMA,Mobile AL-Pensacola (Ft. Walton Beach) FL,686,7
korean sunscreen,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,7
korean sunscreen,today 12-m,DMA,Dayton OH,542,7
korean sunscreen,today 12-m,DMA,New Orleans LA,622,7
korean sunscreen,today 12-m,DMA,Green Bay-Appleton WI,658,7
korean sunscreen,today 12-m,DMA,Ft. Wayne IN,509,7
korean sunscreen,today 12-m,DMA,Fargo-Valley City ND,724,7
korean sunscreen,today 12-m,DMA,Jackson MS,718,7
korean sunscreen,today 12-m,DMA,Cincinnati OH,515,6
korean sunscreen,today 12-m,DMA,Tulsa OK,671,6
korean sunscreen,today 12-m,DMA,Louisville KY,529,6
korean sunscreen,today 12-m,DMA,Shreveport LA,612,6
korean sunscreen,today 12-m,DMA,Buffalo NY,514,6
korean sunscreen,today 12-m,DMA,Portland-Auburn ME,500,6
korean sunscreen,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,5
korean sunscreen,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,5
korean sunscreen,today 12-m,DMA,Rochester NY,538,5
korean sunscreen,today 12-m,DMA,Wilkes Barre-Scranton PA,577,3
korean sunscreen,today 12-m,DMA,"Billings, MT",756,1
korean sunscreen,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,0
korean sunscreen,today 12-m,DMA,Rockford IL,610,0
korean sunscreen,today 12-m,DMA,Monroe LA-El Dorado AR,628,0
korean sunscreen,today 12-m,DMA,San Angelo TX,661,0
korean sunscreen,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,0
korean sunscreen,today 12-m,DMA,Harrisonburg VA,569,0
korean sunscreen,today 12-m,DMA,Duluth MN-Superior WI,676,0
korean sunscreen,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0
korean sunscreen,today 12-m,DMA,Lima OH,558,0
korean sunscreen,today 12-m,DMA,Davenport IA-Rock Island-Moline IL,682,0
korean sunscreen,today 12-m,DMA,Sherman TX-Ada OK,657,0
korean sunscreen,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,0
korean sunscreen,today 12-m,DMA,Florence-Myrtle Beach SC,570,0
korean sunscreen,today 12-m,DMA,Beaumont-Port Arthur TX,692,0
korean sunscreen,today 12-m,DMA,Greenwood-Greenville MS,647,0
korean sunscreen,today 12-m,DMA,Montgomery (Selma) AL,698,0
korean sunscreen,today 12-m,DMA,La Crosse-Eau Claire WI,702,0
korean sunscreen,today 12-m,DMA,Wausau-Rhinelander WI,705,0
korean sunscreen,today 12-m,DMA,Tyler-Longview(Lufkin & Nacogdoches) TX,709,0
korean sunscreen,today 12-m,DMA,Hattiesburg-Laurel MS,710,0
korean sunscreen,today 12-m,DMA,Meridian MS,711,0
korean sunscreen,today 12-m,DMA,Wheeling WV-Steubenville OH,554,0
korean sunscreen,today 12-m,DMA,Quincy IL-Hannibal MO-Keokuk IA,717,0
korean sunscreen,today 12-m,DMA,Alexandria LA,644,0
korean sunscreen,today 12-m,DMA,Marquette MI,553,0
korean sunscreen,today 12-m,DMA,Lake Charles LA,643,0
korean sunscreen,today 12-m,DMA,Sioux Falls(Mitchell) SD,725,0
korean sunscreen,today 12-m,DMA,Jonesboro AR,734,0
korean sunscreen,today 12-m,DMA,Bowling Green KY,736,0
korean sunscreen,today 12-m,DMA,Mankato MN,737,0
korean sunscreen,today 12-m,DMA,North Platte NE,740,0
korean sunscreen,today 12-m,DMA,Presque Isle ME,552,0
korean sunscreen,today 12-m,DMA,Watertown NY,549,0
korean sunscreen,today 12-m,DMA,Fairbanks AK,745,0
korean sunscreen,today 12-m,DMA,Biloxi-Gulfport MS,746,0
korean sunscreen,today 12-m,DMA,Juneau AK,747,0
korean sunscreen,today 12-m,DMA,Laredo TX,749,0
korean sunscreen,today 12-m,DMA,Lafayette LA,642,0
korean sunscreen,today 12-m,DMA,Terre Haute IN,581,0
korean sunscreen,today 12-m,DMA,Jackson TN,639,0
korean sunscreen,today 12-m,DMA,Butte-Bozeman MT,754,0
korean sunscreen,today 12-m,DMA,Great Falls MT,755,0
korean sunscreen,today 12-m,DMA,St. Joseph MO,638,0
korean sunscreen,today 12-m,DMA,Lafayette IN,582,0
korean sunscreen,today 12-m,DMA,Idaho Falls-Pocatello ID,758,0
korean sunscreen,today 12-m,DMA,Traverse City-Cadillac MI,540,0
korean sunscreen,today 12-m,DMA,Twin Falls ID,760,0
korean sunscreen,today 12-m,DMA,Missoula MT,762,0
korean sunscreen,today 12-m,DMA,Rapid City SD,764,0
korean sunscreen,today 12-m,DMA,Alpena MI,583,0
korean sunscreen,today 12-m,DMA,Helena MT,766,0
korean sunscreen,today 12-m,DMA,Casper-Riverton WY,767,0
korean sunscreen,today 12-m,DMA,Bangor ME,537,0
korean sunscreen,today 12-m,DMA,Youngstown OH,536,0
korean sunscreen,today 12-m,DMA,Grand Junction-Montrose CO,773,0
korean sunscreen,today 12-m,DMA,Tri-Cities TN-VA,531,0
korean sunscreen,today 12-m,DMA,Amarillo TX,634,0
korean sunscreen,today 12-m,DMA,Glendive MT,798,0
korean sunscreen,today 12-m,DMA,Zanesville OH,596,0
korean sunscreen,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,0
korean sunscreen,today 12-m,DMA,Eureka CA,802,0
korean sunscreen,today 12-m,DMA,Utica NY,526,0
korean sunscreen,today 12-m,DMA,Albany GA,525,0
korean sunscreen,today 12-m,DMA,Parkersburg WV,597,0
korean sunscreen,today 12-m,DMA,Clarksburg-Weston WV,598,0
korean sunscreen,today 12-m,DMA,Victoria TX,626,0
korean sunscreen,today 12-m,DMA,Medford-Klamath Falls OR,813,0
korean sunscreen,today 12-m,DMA,Erie PA,516,0
korean sunscreen,today 12-m,DMA,Sioux City IA,624,0
korean sunscreen,today 12-m,DMA,Bend OR,821,0
korean sunscreen,today 12-m,DMA,Springfield MO,619,0
korean sunscreen,today 12-m,DMA,Joplin MO-Pittsburg KS,603,0
korean sunscreen,today 12-m,DMA,Topeka KS,605,0
korean sunscreen,today 12-m,DMA,Dothan AL,606,0
korean sunscreen,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,0
korean sunscreen,today 12-m,DMA,Binghamton NY,502,0
korean sunscreen,today 12-m,DMA,Macon GA,503,0
korean sunscreen,today 12-m,DMA,Elmira NY,565,0
skincare,today 12-m,REGION,Wyoming,US-WY,100
skincare,today 12-m,REGION,Kansas,US-KS,26
skincare,today 12-m,REGION,New York,US-NY,24
skincare,today 12-m,REGION,California,US-CA,22
skincare,today 12-m,REGION,District of Columbia,US-DC,21
skincare,today 12-m,REGION,Massachusetts,US-MA,19
skincare,today 12-m,REGION,Washington,US-WA,19
skincare,today 12-m,REGION,Louisiana,US-LA,18
skincare,today 12-m,REGION,Utah,US-UT,18
skincare,today 12-m,REGION,Maryland,US-MD,18
skincare,today 12-m,REGION,New Jersey,US-NJ,18
skincare,today 12-m,REGION,Virginia,US-VA,17
skincare,today 12-m,REGION,Arizona,US-AZ,17
skincare,today 12-m,REGION,Florida,US-FL,17
skincare,today 12-m,REGION,Georgia,US-GA,17
skincare,today 12-m,REGION,Hawaii,US-HI,17
skincare,today 12-m,REGION,Colorado,US-CO,17
skincare,today 12-m,REGION,Texas,US-TX,16
skincare,today 12-m,REGION,Illinois,US-IL,16
skincare,today 12-m,REGION,Connecticut,US-CT,16
skincare,today 12-m,REGION,Tennessee,US-TN,16
skincare,today 12-m,REGION,Nevada,US-NV,16
skincare,today 12-m,REGION,Pennsylvania,US-PA,16
skincare,today 12-m,REGION,Oregon,US-OR,15
skincare,today 12-m,REGION,North Carolina,US-NC,14
skincare,today 12-m,REGION,Michigan,US-MI,14
skincare,today 12-m,REGION,Minnesota,US-MN,14
skincare,today 12-m,REGION,Ohio,US-OH,14
skincare,today 12-m,REGION,Delaware,US-DE,14
skincare,today 12-m,REGION,South Carolina,US-SC,14
skincare,today 12-m,REGION,Oklahoma,US-OK,14
skincare,today 12-m,REGION,Missouri,US-MO,14
skincare,today 12-m,REGION,Alabama,US-AL,14
skincare,today 12-m,REGION,New Hampshire,US-NH,13
skincare,today 12-m,REGION,Mississippi,US-MS,13
skincare,today 12-m,REGION,Nebraska,US-NE,13
skincare,today 12-m,REGION,Rhode Island,US-RI,13
skincare,today 12-m,REGION,Alaska,US-AK,13
skincare,today 12-m,REGION,Iowa,US-IA,13
skincare,today 12-m,REGION,Wisconsin,US-WI,13
skincare,today 12-m,REGION,Idaho,US-ID,13
skincare,today 12-m,REGION,New Mexico,US-NM,13
skincare,today 12-m,REGION,Arkansas,US-AR,12
skincare,today 12-m,REGION,Vermont,US-VT,12
skincare,today 12-m,REGION,Kentucky,US-KY,12
skincare,today 12-m,REGION,Montana,US-MT,12
skincare,today 12-m,REGION,Indiana,US-IN,12
skincare,today 12-m,REGION,Maine,US-ME,12
skincare,today 12-m,REGION,North Dakota,US-ND,11
skincare,today 12-m,REGION,South Dakota,US-SD,11
skincare,today 12-m,REGION,West Virginia,US-WV,10
skincare,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
skincare,today 12-m,DMA,Wichita-Hutchinson KS,678,17
skincare,today 12-m,DMA,Baton Rouge LA,716,12
skincare,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,11
skincare,today 12-m,DMA,New York NY,501,11
skincare,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,11
skincare,today 12-m,DMA,Los Angeles CA,803,11
skincare,today 12-m,DMA,Washington DC (Hagerstown MD),511,10
skincare,today 12-m,DMA,San Diego CA,825,10
skincare,today 12-m,DMA,Boston MA-Manchester NH,506,9
skincare,today 12-m,DMA,Denver CO,751,9
skincare,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,9
skincare,today 12-m,DMA,Chicago IL,602,9
skincare,today 12-m,DMA,Atlanta GA,524,9
skincare,today 12-m,DMA,Austin TX,635,9
skincare,today 12-m,DMA,Seattle-Tacoma WA,819,9
skincare,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,8
skincare,today 12-m,DMA,Ft. Myers-Naples FL,571,8
skincare,today 12-m,DMA,Phoenix AZ,753,8
skincare,today 12-m,DMA,Honolulu HI,744,8
skincare,today 12-m,DMA,Charlotte NC,517,8
skincare,today 12-m,DMA,Palm Springs CA,804,8
skincare,today 12-m,DMA,Wilmington NC,550,8
skincare,today 12-m,DMA,Portland OR,820,8
skincare,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,8
